timestamp,S0-CBO.LLC_VICTIMS.M_STATE,S0-CBO.LLC_VICTIMS.MISS,S0-CBO.LLC_VICTIMS,S1-CBO.LLC_VICTIMS.M_STATE,S1-CBO.LLC_VICTIMS.MISS,S1-CBO.LLC_VICTIMS
63.488798962,143341,8491,0,1655,1749,0
63.589762570,97519,2500,0,30622,3764,0
63.690715991,125944,3306,0,16627,2522,0
63.791747354,145246,3193,0,26935,3024,0
63.892718762,148429,3398,0,20121,2132,0
63.993676546,88954,3149,0,17571,2569,0
64.094672949,123088,3901,0,19690,2705,0
64.195612121,95594,2697,0,20562,2720,0
64.296577161,240653,22624,0,8416,2208,0
64.397543979,311345,22349,0,1301,1983,0
64.498546361,300784,18182,0,2636,2154,0
64.599527680,139834,3679,0,9863,2510,0
64.700484094,187379,5960,0,37536,3982,0
64.801485408,221976,7063,0,11460,1770,0
64.902487628,260327,11362,0,26190,3723,0
65.003469869,167975,9345,0,7502,2550,0
65.104418390,298525,14020,0,49775,3534,0
65.205385198,146707,3736,0,6717,2266,0
65.306393255,178957,4705,0,32845,3877,0
65.407374072,222345,7138,0,4929,2457,0
65.508360103,282594,22912,0,1727,2033,0
65.609337824,208746,8034,0,2203,1944,0
65.710341911,304118,25482,0,5366,2943,0
65.811323512,177977,7447,0,3079,1734,0
65.912313259,282030,39638,0,53312,5058,0
66.013295387,182151,4593,0,5906,1808,0
66.114351360,198320,4648,0,52075,4555,0
66.215304085,159784,4098,0,6497,1880,0
66.316303752,189064,4575,0,37191,3697,0
66.417265713,152471,3236,0,19548,2072,0
66.518252620,230175,20982,0,3009,2407,0
66.619214795,98307,3132,0,4275,1958,0
66.720196549,144603,4467,0,43900,4863,0
66.821166317,169462,3849,0,13243,2344,0
66.922051502,350877,17971,0,27320,3581,0
67.023007870,137948,4638,0,10245,2222,0
67.123981631,251792,12736,0,27867,3594,0
67.224954873,196866,4900,0,14879,2137,0
67.325934507,182162,5399,0,21807,2997,0
67.426923991,263269,26022,0,33798,2873,0
67.527910523,200169,5466,0,28253,3516,0
67.628892491,244115,11889,0,3802,2479,0
67.729830352,220632,14965,0,2547,2588,0
67.830812853,177491,28380,0,25764,4127,0
67.931792354,215511,21178,0,28768,3197,0
68.032747819,189677,5838,0,28967,3604,0
68.133726637,159909,3575,0,17384,2604,0
68.234710828,208707,4879,0,29573,3271,0
68.335686456,169315,3002,0,8025,2033,0
68.436640157,182722,4269,0,31190,3871,0
68.537586985,177897,3287,0,6200,2290,0
68.638512646,276126,19572,0,11391,1976,0
68.739488667,146788,5079,0,3193,1690,0
68.840447324,188924,4620,0,58461,5537,0
68.941391349,262897,23006,0,6068,2309,0
69.042292375,283837,12545,0,15146,2911,0
69.143285513,244458,7914,0,28263,3294,0
69.244256264,244779,12597,0,29705,3725,0
69.345236381,147979,3283,0,22337,2892,0
69.446196477,110503,3479,0,18788,2285,0
69.547133788,123834,2919,0,25806,2918,0
69.648094586,91429,2830,0,34580,3001,0
69.749062214,108269,3059,0,21658,3522,0
69.850035796,108172,2672,0,19020,2623,0
69.950986304,118320,4048,0,15374,2272,0
70.051966079,233196,11575,0,4069,1875,0
70.152938333,181967,12794,0,2457,2385,0
70.253925227,95197,2721,0,26934,3633,0
70.354923102,148744,4361,0,26943,3218,0
70.455886787,228003,23997,0,4374,1857,0
70.556838085,204966,24438,0,1770,2164,0
70.657882702,324198,14525,0,192254,28478,0
70.758861057,123332,14989,0,252529,26016,0
70.859697796,62752,13783,0,267590,29441,0
70.960344359,96551,15838,0,201157,20081,0
71.061013228,270079,14454,0,52268,9219,0
71.161861461,310593,15263,0,51039,7384,0
71.262686096,711371,49793,0,123973,24319,0
71.363308005,434213,16412,0,41708,5878,0
71.463987960,509201,14714,0,30708,3253,0
71.564640538,377688,19142,0,13954,1721,0
71.665513903,171316,3945,0,33983,2918,0
71.766164992,206869,3636,0,33678,3038,0
71.866827856,260404,4083,0,44851,3865,0
71.967459141,359994,17223,0,12209,2073,0
72.068213071,319069,27891,0,24164,2860,0
72.168938215,257011,10814,0,25792,2282,0
72.269626286,176669,8333,0,26976,2308,0
72.370530890,327518,11040,0,18887,1664,0
72.471459670,206808,9112,0,17283,2001,0
72.572404162,154078,3241,0,34089,2438,0
72.673341137,311827,7504,0,20102,1494,0
72.774263668,226006,10742,0,17362,1912,0
72.875141605,197032,3673,0,47051,2971,0
72.976080644,375022,15086,0,46505,3574,0
73.077147508,268776,13211,0,116885,14209,0
73.178007840,430869,27698,0,79699,8008,0
73.278881340,166111,5108,0,49473,5470,0
73.379494480,758267,57910,0,392701,43536,0
73.480147213,564182,52266,0,356887,30325,0
73.580990287,362838,36538,0,177898,21269,0
73.681598964,450022,23668,0,156519,16689,0
73.782273879,370786,21610,0,105248,15132,0
73.883222954,263162,5438,0,114307,16371,0
73.984140930,150273,3023,0,31921,3469,0
74.085032235,176644,2453,0,31768,2581,0
74.185697740,577933,34046,0,132065,19001,0
74.286613651,317987,13998,0,58638,5891,0
74.387518308,269315,11138,0,29743,3535,0
74.488431547,161565,3730,0,37312,3358,0
74.589319021,263087,4915,0,26313,2431,0
74.690018488,478527,30585,0,150958,18282,0
74.790701692,259125,11039,0,133372,18083,0
74.891621813,232688,5181,0,63353,6967,0
74.992378000,365105,15234,0,181498,23653,0
75.092956934,682136,71990,0,242954,31570,0
75.193756787,324565,17420,0,180026,24886,0
75.294728379,142063,5232,0,102569,10801,0
75.395697964,210970,3925,0,698383,43304,0
75.496477164,215440,6634,0,1151416,75836,0
75.597274375,350419,9492,0,75422,6339,0
75.697960956,421614,26802,0,91440,11736,0
75.798859126,441441,7950,0,40602,3905,0
75.899750451,265698,5245,0,35808,3456,0
76.000651994,352380,15629,0,13548,1905,0
76.101555630,136393,3659,0,34169,3054,0
76.202491245,197794,3480,0,64350,6509,0
76.303390938,458973,29755,0,74956,20095,0
76.404326147,537918,17278,0,71888,10550,0
76.505281219,249943,8605,0,31303,3217,0
76.606243304,301288,7808,0,36703,3247,0
76.707149837,281183,29501,0,28582,3235,0
76.808078709,183352,4098,0,34757,2650,0
76.909007382,241739,4233,0,30052,2319,0
77.009916302,211225,3536,0,36186,2679,0
77.110634852,291581,9691,0,29760,2589,0
77.211581194,185693,3263,0,34110,2572,0
77.312529430,206094,2890,0,41329,2648,0
77.413492248,403384,15265,0,19322,1676,0
77.514453287,130739,3774,0,34339,3601,0
77.615369705,196484,3257,0,75853,5325,0
77.716173989,213331,3299,0,42076,3611,0
77.816868642,268687,3431,0,32924,2784,0
77.917802671,215237,4842,0,26371,2340,0
78.018704847,187130,3327,0,35264,2604,0
78.119625953,214982,3171,0,38730,2781,0
78.220529639,343243,20029,0,34625,3837,0
78.321451312,165655,3123,0,30327,2319,0
78.422389890,210024,3116,0,38777,2628,0
78.523060425,372398,16284,0,14048,2201,0
78.623954858,155798,3491,0,35326,2928,0
78.724889568,193519,2591,0,23333,1990,0
78.825815707,349063,11290,0,30279,1746,0
78.926761206,190332,9528,0,35828,3470,0
79.027684732,178799,3432,0,30996,2484,0
79.128595611,197925,3015,0,24836,2441,0
79.229527944,232233,3816,0,46960,3234,0
79.330487353,213659,3251,0,36480,2939,0
79.431409665,220232,3574,0,31034,2431,0
79.532329011,224334,3688,0,29541,2057,0
79.633253504,203155,2453,0,35642,2457,0
79.734058372,328572,13743,0,28117,2484,0
79.834947694,258200,9331,0,31188,2831,0
79.935836531,280198,14764,0,10727,1386,0
80.036763724,166833,3644,0,32822,2225,0
80.137693153,202191,3744,0,58843,4874,0
80.238620296,741487,123313,0,16528,2060,0
80.339563162,829268,218458,0,51309,4802,0
80.440507871,867128,220793,0,42179,3598,0
80.541453340,867880,226505,0,34729,2847,0
80.642369129,984800,262028,0,43678,3258,0
80.743299336,1120465,286122,0,47406,3521,0
80.844226359,1113550,297614,0,40578,3421,0
80.945153758,1112477,287556,0,40639,3061,0
81.046093527,1178481,285669,0,39265,2984,0
81.147033896,1093293,289868,0,70077,6054,0
81.247740515,1288978,257501,0,16783,3018,0
81.348423773,1236660,318722,0,143778,16956,0
81.449321370,1113692,293266,0,48902,4094,0
81.549982468,1176042,274824,0,14578,2339,0
81.650913694,1098449,272882,0,54539,4451,0
81.751840424,1097563,293694,0,37087,3418,0
81.852782104,1106101,288173,0,42452,3487,0
81.953715917,1097058,280310,0,37082,3640,0
82.054679152,1133532,297962,0,40178,3530,0
82.155599088,1126549,288560,0,45209,3766,0
82.256544138,1153263,263318,0,35426,2888,0
82.357492554,1488181,163316,0,64014,4322,0
82.458421922,1378100,178791,0,45170,4234,0
82.559049898,1449579,197399,0,28107,3433,0
82.659680420,1236531,278059,0,47327,3857,0
82.760638448,1135758,318017,0,41277,3250,0
82.861254809,1436802,300069,0,32980,3718,0
82.962042432,1503720,139614,0,35871,3951,0
83.062625311,1453575,125343,0,65368,6311,0
83.163542378,1534244,134609,0,44282,4278,0
83.264449518,1503378,133101,0,35002,3474,0
83.365088637,1578211,144671,0,56012,6538,0
83.466408449,1491885,130275,0,40443,3513,0
83.567315412,1507891,131174,0,45502,3957,0
83.668251182,1574124,144193,0,42775,5099,0
83.769149432,1308635,119579,0,47102,3835,0
83.870048325,1727511,162193,0,110827,14358,0
83.970685061,1598379,130587,0,91613,9615,0
84.071622074,1596586,151218,0,74538,9868,0
84.172557861,1624557,149643,0,17816,2621,0
84.273443051,1534748,116385,0,34536,4928,0
84.374360235,1169185,101323,0,36101,4617,0
84.474972483,65042,6522,0,52473,4813,0
84.575883057,1301,307,0,47310,3362,0
84.676791993,17942,544,0,59253,5753,0
84.777717350,289676,3097,0,44403,4009,0
84.878678592,1210943,11544,0,51119,4684,0
84.979602423,11045832,19596,0,34877,3306,0
85.080501716,7140357,10020,0,31042,2856,0
85.181201251,461195,68552,0,33864,3206,0
85.282104168,21764,12413,0,61857,4448,0
85.383018091,15308,13136,0,48282,3662,0
85.483869575,43159,56131,0,28933,2347,0
85.584801705,77616,80167,0,28822,3315,0
85.685727988,10277,11975,0,60670,6718,0
85.786671568,7077,10410,0,41636,3370,0
85.887604421,205724,22458,0,43630,3790,0
85.988501825,737708,74816,0,30342,2527,0
86.089380445,597586,34423,0,5314,552,0
86.190334665,597362,37896,0,23492,2445,0
86.291252775,439591,21765,0,12022,505,0
86.392219321,182783,2662,0,25685,1895,0
86.493191770,129771,1841,0,1497,214,0
86.594164157,123811,3302,0,19845,1736,0
86.695116396,368308,17710,0,1387,232,0
86.796081856,252752,6846,0,25958,2417,0
86.897019493,146145,2709,0,5755,403,0
86.997970112,158465,4223,0,18594,1621,0
87.098902372,124461,3092,0,1014,202,0
87.199885829,82714,1923,0,17134,1617,0
87.300825522,132874,5639,0,1033,199,0
87.401805518,399106,20210,0,19172,2045,0
87.502804604,243712,25291,0,1537,213,0
87.603746154,123450,2500,0,8276,1696,0
87.704688107,98334,2187,0,5216,559,0
87.805647274,126081,3251,0,9296,1124,0
87.906610307,146225,3689,0,11968,874,0
88.007613380,97269,2587,0,7941,667,0
88.108609195,190571,3804,0,31702,1428,0
88.209595102,192798,6954,0,1203,153,0
88.310482389,147588,10635,0,973,362,0
88.411451289,72656,1900,0,126,104,0
88.512434792,143407,11021,0,17781,2346,0
88.613409248,159278,2569,0,513,118,0
88.714409344,132518,3303,0,21359,1912,0
88.815382204,96712,2061,0,949,130,0
88.916356634,348797,18886,0,14838,1839,0
89.017312114,307674,26357,0,1910,624,0
89.118343546,105879,3121,0,11743,1759,0
89.219318975,137879,2493,0,894,150,0
89.320303918,153800,8328,0,63650,6659,0
89.421276935,130397,3198,0,8474,531,0
89.522284934,293761,21522,0,593,411,0
89.623260451,168315,3008,0,140,148,0
89.724234528,99107,1957,0,16350,2863,0
89.825222681,266857,15526,0,614,173,0
89.926215597,274345,7772,0,15114,1684,0
90.027165020,191466,4623,0,951,184,0
90.128124763,127885,2812,0,11698,1272,0
90.229081973,71020,2736,0,761,183,0
90.330049176,176521,4716,0,9380,1015,0
90.431010687,111480,2811,0,965,197,0
90.531954030,168431,8923,0,7040,882,0
90.632940393,174140,13968,0,5514,434,0
90.733909890,147462,2880,0,6234,839,0
90.834891830,157509,2153,0,350,105,0
90.935862230,98510,2259,0,8257,955,0
91.036820823,89589,2792,0,467,132,0
91.137793860,113556,2947,0,1089,160,0
91.238771306,121565,2293,0,297,73,0
91.339745953,146964,2161,0,932,114,0
91.440718009,152110,1575,0,142,59,0
91.541673450,103361,1802,0,150,77,0
91.642646376,81376,1529,0,124,81,0
91.743607870,78866,1562,0,136,76,0
91.844569596,133491,1976,0,3939,99,0
91.945533784,148988,2161,0,371,73,0
92.046518420,140357,2331,0,407,84,0
92.147496113,253942,34889,0,498,487,0
92.248468297,170931,2244,0,39,89,0
92.349447563,120391,1813,0,16,74,0
92.450436126,98411,1738,0,235,89,0
92.551406496,95133,1727,0,31,75,0
92.652379480,124375,2910,0,25,69,0
92.753347487,101807,2070,0,33,58,0
92.854336780,120474,1835,0,418,116,0
92.955306817,102529,2455,0,66,58,0
93.056277153,102274,2389,0,20,64,0
93.157249874,77364,1643,0,104,82,0
93.258235487,118732,2185,0,32,82,0
93.359218267,129336,2729,0,257,76,0
93.460193431,115646,2093,0,22,65,0
93.561157324,103909,2261,0,71,86,0
93.662100881,240067,20725,0,91,88,0
93.763080898,135838,2142,0,28,74,0
93.864032519,180978,4218,0,14,71,0
93.965051738,408469,45456,0,47958,21695,0
94.066015705,287183,10600,0,884,367,0
94.167108691,151420,3355,0,17752,2170,0
94.268053501,162799,2874,0,724,138,0
94.369010345,169731,3789,0,13227,1455,0
94.469965492,115391,2442,0,950,166,0
94.570926776,108099,2830,0,10498,1173,0
94.671897279,130857,2292,0,753,194,0
94.772879960,155109,3194,0,9545,1061,0
94.873867643,206770,4228,0,824,199,0
94.974853617,219120,8530,0,848,226,0
95.075826500,190419,6256,0,10454,1136,0
95.176792211,159390,11095,0,2939,808,0
95.277716795,179121,15386,0,11988,1795,0
95.378706388,478468,23288,0,8281,307,0
95.479677512,184882,4130,0,25163,1795,0
95.580616293,112862,5430,0,1511,191,0
95.681590303,244808,10811,0,16778,1465,0
95.782563047,150755,3956,0,2218,420,0
95.883488578,125768,5071,0,32914,3257,0
95.984457071,87091,1998,0,5193,312,0
96.085412895,72181,2364,0,10510,857,0
96.186403509,69815,2442,0,7166,662,0
96.287370030,83893,1723,0,18824,1334,0
96.388345513,85965,2069,0,19635,825,0
96.489307534,156110,13566,0,478,109,0
96.590273874,102499,6074,0,473,342,0
96.691259604,78087,1731,0,8718,1722,0
96.792234678,120722,16090,0,8577,1063,0
96.893213899,118149,1985,0,2554,674,0
96.994032377,113157,2464,0,18906,1797,0
97.094810193,69895,2000,0,6442,620,0
97.195803577,124651,2495,0,14213,991,0
97.296780924,84016,1374,0,2682,254,0
97.397752744,83740,1821,0,17355,1077,0
97.498739838,74585,1446,0,700,133,0
97.599717529,82824,2817,0,32281,1808,0
97.700655336,59817,1605,0,836,147,0
97.801623134,184712,17293,0,828,336,0
97.902615187,68145,1580,0,135,131,0
98.003591501,81617,2257,0,17339,2173,0
98.104556075,76356,1812,0,797,180,0
98.205521042,86303,2325,0,21972,1805,0
98.306474420,166137,16736,0,1122,209,0
98.407439034,78129,2222,0,23054,2165,0
98.508410364,82986,1712,0,1968,189,0
98.609380765,84327,1907,0,15311,1530,0
98.710367189,70996,1192,0,813,129,0
98.811327346,98833,2173,0,17190,1583,0
98.912298760,96775,1794,0,6693,201,0
99.013257771,91882,2814,0,13847,1300,0
99.114240362,69527,1741,0,784,122,0
99.215227112,98575,1928,0,12345,1099,0
99.316194390,86392,1289,0,1542,235,0
99.417180957,90718,2093,0,23773,1619,0
99.518135971,81516,1475,0,9481,218,0
99.619079162,86920,1879,0,20028,1747,0
99.720050780,82464,1393,0,1855,179,0
99.821019147,102326,11245,0,14005,1260,0
99.921962101,108166,8974,0,436,156,0
100.022928566,94699,2206,0,11259,1664,0
100.123900376,81719,1649,0,9966,307,0
100.224859760,99831,1816,0,15281,1583,0
100.325799707,60098,1696,0,734,158,0
100.428683284,77127,1349,0,13260,1322,0
100.529643405,81387,1731,0,4237,236,0
100.630629399,81384,1225,0,8433,680,0
100.731605072,81420,1943,0,11282,701,0
100.832569343,66626,1501,0,6729,566,0
100.933264112,74939,2069,0,17535,1082,0
101.034182832,74407,1841,0,5274,469,0
101.135160319,86383,1978,0,19662,908,0
101.236122717,68860,1408,0,1173,192,0
101.337103585,84939,1836,0,20916,1742,0
101.438046352,139277,17673,0,954,221,0
101.539000347,110709,3022,0,12645,1542,0
101.639940075,74461,1515,0,695,173,0
101.740908279,200500,18911,0,591,327,0
101.841878093,100942,1948,0,68,86,0
101.942892551,118987,2598,0,20521,2437,0
102.043871015,154975,2516,0,935,178,0
102.144837552,91202,2369,0,20428,1719,0
102.245816467,79269,2129,0,2571,332,0
102.346804504,89303,1974,0,28261,1189,0
102.447765972,70297,1991,0,4826,323,0
102.548729316,81047,2778,0,17004,1440,0
102.649707947,128158,4820,0,5795,601,0
102.750701418,133483,3791,0,10514,911,0
102.851706222,313441,29738,0,4109,619,0
102.952664070,271538,55938,0,1165,448,0
103.053639997,108245,2702,0,291,275,0
103.154642791,146060,4366,0,11756,2230,0
103.255623753,113213,2126,0,1522,210,0
103.356615360,108748,1614,0,21695,1286,0
103.457606054,281227,16029,0,813,157,0
103.558596362,150924,3852,0,22680,1939,0
103.659558943,70304,1655,0,1500,197,0
103.760523537,106451,2446,0,14064,1194,0
103.861497815,79340,1906,0,1185,150,0
103.962483720,62466,2261,0,6685,660,0
104.063458477,109149,2437,0,9249,613,0
104.164417372,82604,1464,0,7736,717,0
104.265379250,88661,2172,0,8481,606,0
104.366322063,53048,1285,0,3203,337,0
104.467247990,126173,12355,0,12359,912,0
104.568212824,128237,6293,0,85,89,0
104.669184802,93535,2281,0,23021,3037,0
104.770163946,64236,1277,0,877,150,0
104.871127508,95706,3228,0,20143,1600,0
104.972094809,100787,1759,0,1065,172,0
105.073084687,97573,3024,0,24455,1708,0
105.174062184,77508,1459,0,1293,242,0
105.274988503,80833,1695,0,15684,1269,0
105.375945251,63123,1122,0,1474,172,0
105.476897676,121265,2957,0,13136,1043,0
105.577858513,159382,2200,0,3297,195,0
105.678810685,173570,2961,0,22528,1211,0
105.779775247,141079,1774,0,4336,297,0
105.880751414,126971,2706,0,8932,952,0
105.981719522,118857,2740,0,6729,483,0
106.082653531,187415,19564,0,6970,924,0
106.183638219,132338,3765,0,7018,731,0
106.284626376,168561,2917,0,19782,1439,0
106.385557102,1266993,205522,0,12342,1700,0
106.486802920,6100122,744369,0,47940,8878,0
106.595123356,7189741,833338,0,126934,21391,0
106.695952979,7079153,842598,0,83104,15082,0
106.796553621,6439732,793712,0,44263,7162,0
106.898606026,6757461,826615,0,92621,14885,0
106.999342929,6742531,847798,0,51618,8441,0
107.100277527,4678410,548323,0,50903,6337,0
107.201194622,668901,36545,0,54370,4561,0
107.302131065,2145497,906844,0,1233829,885130,0
107.403048336,3372035,994905,0,1407746,1508148,0
107.504169051,3692028,976561,0,1274951,1533038,0
107.605038878,3512944,1058592,0,1651489,1393343,0
107.705700969,3867216,762129,0,1005215,675581,0
107.806636791,1475184,127801,0,123195,40408,0
107.907533520,17589,684,0,8470,807,0
108.008456836,726,79,0,455,102,0
108.109410584,1239,88,0,321,90,0
108.210331833,805,160,0,253,54,0
108.210331833,85644,6106,0,9016,2293,0
